o0900498	|E₂~a.LIŠ|	EASL0274	I	|E2~a.LISZ|	archsigns/|E2~a.LISZ|.jpg
o0900503	|E₂~a×1(N58@t)|	EASL0275	I	|E2~ax1(N57)@t|	archsigns/|E2~ax1(N57)@t|.jpg
o0900506	|E₂~a×3(N58)|	EASL0276	I	|E2~ax3(N58)|	archsigns/|E2~ax3(N58)|.jpg
o0900494	E₂~b	EASL0277	I	E2~b	archsigns/E2~b.jpg
o0900499	|E₂~b.LIŠ|	EASL0278	I	|E2~b.LISZ|	archsigns/|E2~b.LISZ|.jpg
o0900504	|E₂~b×1(N58@t)|	EASL0279	I	|E2~bx1(N57)@t|	archsigns/|E2~bx1(N57)@t|.jpg
o0900495	E₂~c	EASL0280	I	E2~c	archsigns/E2~c.jpg
o0900496	E₂~d	EASL0281	I	E2~d	archsigns/E2~d.jpg
o0900508	E₃~a	EASL0282	I	E3~a	archsigns/E3~a.jpg
o0900510	E₃~b	EASL0283	I	E3~b	archsigns/E3~b.jpg
o0900511	EDIN	EASL0284	I	EDIN	archsigns/EDIN.jpg
o0900525	EN@g~a	EASL0285	I	EN@g~a	archsigns/EN@g~a.jpg
o0900526	EN@g~b	EASL0286	I	EN@g~b	archsigns/EN@g~b.jpg
o0900516	EN~a~v3	EASL0287	I	EN~a	archsigns/EN~a.jpg
o0900518	EN~b~v1	EASL0288	I	EN~b	archsigns/EN~b.jpg
o0900528	EN~b@t	EASL0289	I	EN~b@t	archsigns/EN~b@t.jpg
o0900520	EN~c~v1	EASL0290	I	EN~c	archsigns/EN~c.jpg
o0900523	|EN~c&EN~c|	EASL0291	I	|EN~c&EN~c|	archsigns/|EN~c&EN~c|.jpg
o0900521	EN~e	EASL0292	I	EN~e	archsigns/EN~e.jpg
o0900531	|EN₂.E₂~a|	EASL0293	I	|EN2.E2~a|	archsigns/|EN2.E2~a|.jpg
o0900532	|EN₂.E₂~b|	EASL0294	I	|EN2.E2~b|	archsigns/|EN2.E2~b|.jpg
o0900529	EN₂	EASL0295	I	EN2	archsigns/EN2.jpg
o0900533	ENDIB	EASL0296	I	ENDIB	archsigns/ENDIB.jpg
o0900534	ENGIZ	EASL0297	I	ENGIZ	archsigns/ENGIZ.jpg
o0900536	ENKUM~v1	EASL0298	I	ENKUM	archsigns/ENKUM.jpg
o0900537	ENLIL	EASL0299	I	ENLIL	archsigns/ENLIL.jpg
o0900538	ENSI	EASL0300	I	ENSI	archsigns/ENSI.jpg
o0900539	ENSI₂	EASL0301	I	ENSI2	archsigns/ENSI2.jpg
o0900541	ERIM~a	EASL0302	I	ERIM~a	archsigns/ERIM~a.jpg
o0900542	ERIM~b1	EASL0303	I	ERIM~b1	archsigns/ERIM~b1.jpg
o0900543	ERIM~b2	EASL0304	I	ERIM~b2	archsigns/ERIM~b2.jpg
o0900544	ERIM₂	EASL0305	I	ERIM2	archsigns/ERIM2.jpg
o0900545	ERIN	EASL0306	I	ERIN	archsigns/ERIN.jpg
o0900546	EŠDA	EASL0307	I	ESZDA	archsigns/ESZDA.jpg
o0900547	|EŠDA×TAR~a|	EASL0308	I	|ESZDAxTAR|	archsigns/|ESZDAxTAR|.jpg
o0900548	EŠGAR	EASL0309	I	ESZGAR	archsigns/ESZGAR.jpg
o0900551	EZEN~a~v1	EASL0310	I	EZEN~a	archsigns/EZEN~a.jpg
o0900556	|EZEN~a~v1×EN~a|	EASL0311	I	|EZEN~axEN~a|	archsigns/|EZEN~axEN~a|.jpg
o0900557	|EZEN~a×EN~b~v1|	EASL0312	I	|EZEN~axEN~b|	archsigns/|EZEN~axEN~b|.jpg
o0900559	|EZEN~a×(HI×1(N57).AN)|	EASL0313	I	|EZEN~ax(HI.1(N57).AN)|	archsigns/|EZEN~ax(HI.1(N57).AN)|.jpg
o0900561	|EZEN~a×KAB|	EASL0314	I	|EZEN~axKAB|	archsigns/|EZEN~axKAB|.jpg
o0900565	|EZEN~a×KI|	EASL0315	I	|EZEN~axKI|	archsigns/|EZEN~axKI|.jpg
o0900568	|EZEN~a×LA~e|~v1	EASL0316	I	|EZEN~axLA~e|	archsigns/|EZEN~axLA~e|.jpg
o0900573	|EZEN~a×NIM~b2|	EASL0317	I	|EZEN~axNIM~b2|	archsigns/|EZEN~axNIM~b2|.jpg
o0900575	|EZEN~a×NIMGIR|	EASL0318	I	|EZEN~axNIMGIR|	archsigns/|EZEN~axNIMGIR|.jpg
o0900577	|EZEN~a×RAD~a|	EASL0319	I	|EZEN~axRAD~a|	archsigns/|EZEN~axRAD~a|.jpg
o0900579	|EZEN~a×SAG~v1|	EASL0320	I	|EZEN~axSAG|	archsigns/|EZEN~axSAG|.jpg
o0900581	|EZEN~a×SU~a|	EASL0321	I	|EZEN~axSU~a|	archsigns/|EZEN~axSU~a|.jpg
o0900583	|EZEN~a×(U₂~b.A)|	EASL0322	I	|EZEN~ax(U2~b.A)|	archsigns/|EZEN~ax(U2~b.A)|.jpg
o0900585	|EZEN~a×U₄|	EASL0323	I	|EZEN~axU4|	archsigns/|EZEN~axU4|.jpg
o0900587	|EZEN~a×X|	EASL0324	I	|EZEN~axX|	archsigns/|EZEN~axX|.jpg
o0900552	EZEN~b	EASL0325	I	EZEN~b	archsigns/EZEN~b.jpg
o0900592	EZEN~b@t	EASL0326	I	|EZEN~b@t|	archsigns/|EZEN~b@t|.jpg
o0900570	|EZEN~b×6(N57)|~v1	EASL0327	I	|EZEN~bx6(N57)|	archsigns/|EZEN~bx6(N57)|.jpg
o0900554	EZEN~c	EASL0328	I	EZEN~c	archsigns/EZEN~c.jpg
o0900594	EZINU~a	EASL0329	I	EZINU~a	archsigns/EZINU~a.jpg
o0900595	EZINU~b	EASL0330	I	EZINU~b	archsigns/EZINU~b.jpg
o0900596	EZINU~c	EASL0331	I	EZINU~c	archsigns/EZINU~c.jpg
o0900597	EZINU~d	EASL0332	I	EZINU~d	archsigns/EZINU~d.jpg
o0900719	GAʾAR~a1	EASL0333	I	GA'AR~a1	archsigns/GA'AR~a1.jpg
o0900720	GAʾAR~a2	EASL0334	I	GA'AR~a2	archsigns/GA'AR~a2.jpg
o0900721	GAʾAR~b1	EASL0335	I	GA'AR~b1	archsigns/GA'AR~b1.jpg
o0900722	GAʾAR~b2	EASL0336	I	GA'AR~b2	archsigns/GA'AR~b2.jpg
o0900603	GA~a~v4	EASL0337	I	GA~a	archsigns/GA~a.jpg
o0900608	|GA~a~v4.ZATU753|~v1	EASL0338	I	|GA~a.ZATU753|	archsigns/|GA~a.ZATU753|.jpg
o0900614	|GA~a~v4×X|	EASL0339	I	|GA~axX|	archsigns/|GA~axX|.jpg
o0900604	GA~b	EASL0340	I	GA~b	archsigns/GA~b.jpg
o0900605	GA~c	EASL0341	I	GA~c	archsigns/GA~c.jpg
o0900612	|GA~c×1(N14)|	EASL0342	I	|GA~cx1(N14)|	archsigns/|GA~cx1(N14)|.jpg
o0900610	|GA~c×KASKAL|	EASL0343	I	|GA~cxKASKAL|	archsigns/|GA~cxKASKAL|.jpg
o0900616	GA₂~a1	EASL0344	I	GA2~a1	archsigns/GA2~a1.jpg
o0900666	|GA₂~a1×1(N14)|	EASL0345	I	|GA2~a1x1(N14)|	archsigns/|GA2~a1x1(N14)|.jpg
o0900668	|GA₂~a1×1(N57)|	EASL0346	I	|GA2~a1x1(N57)|	archsigns/|GA2~a1x1(N57)|.jpg
o0900623	|GA₂~a1×A|	EASL0347	I	|GA2~a1xA|	archsigns/|GA2~a1xA|.jpg
o0900631	|GA₂~a1×EN~b~v1|	EASL0348	I	|GA2~a1xEN~b|	archsigns/|GA2~a1xEN~b|.jpg
o0900634	|GA₂~a1×GEŠTU~c3|	EASL0349	I	|GA2~a1xGESZTU~c3|	archsigns/|GA2~a1xGESZTU~c3|.jpg
o0900635	|GA₂~a1×GEŠTU~c5|	EASL0350	I	|GA2~a1xGESZTU~c5|	archsigns/|GA2~a1xGESZTU~c5|.jpg
o0900637	|GA₂~a1×GIR~a|	EASL0351	I	|GA2~a1xGIR~a|	archsigns/|GA2~a1xGIR~a|.jpg
o0900639	|GA₂~a1×(GIR~a.KU₆~a)|	EASL0352	I	|GA2~a1x(GIR~a.KU6~a)|	archsigns/|GA2~a1x(GIR~a.KU6~a)|.jpg
o0900641	|GA₂~a1×GIŠ@t|	EASL0353	I	|GA2~a1xGISZ@t|	archsigns/|GA2~a1xGISZ@t|.jpg
o0900643	|GA₂~a1×GU₄|	EASL0354	I	|GA2~a1xGU4|	archsigns/|GA2~a1xGU4|.jpg
o0900648	|GA₂~a1×HAL|	EASL0355	I	|GA2~a1xHAL|	archsigns/|GA2~a1xHAL|.jpg
o0900650	|GA₂~a1×HI|	EASL0356	I	|GA2~a1xHI|	archsigns/|GA2~a1xHI|.jpg
o0900652	|GA₂~a1×(HI.SUHUR~v1)|	EASL0357	I	|GA2~a1x(HI.SUHUR)|	archsigns/|GA2~a1x(HI.SUHUR)|.jpg
o0900654	|GA₂~a1×KU₃~a|	EASL0358	I	|GA2~a1xKU3~a|	archsigns/|GA2~a1xKU3~a|.jpg
o0900657	|GA₂~a1×KU₆~a|	EASL0359	I	|GA2~a1xKU6~a|	archsigns/|GA2~a1xKU6~a|.jpg
o0900660	|GA₂~a1×(KU₆~a.KU₆~a)|	EASL0360	I	|GA2~a1x(KU6~a.KU6~a)|	archsigns/|GA2~a1x(KU6~a.KU6~a)|.jpg
o0900662	|GA₂~a1×LAGAB~b|	EASL0361	I	|GA2~a1xLAGAB~b|	archsigns/|GA2~a1xLAGAB~b|.jpg
o0900664	|GA₂~a1×MAŠ|	EASL0362	I	|GA2~a1xMASZ|	archsigns/|GA2~a1xMASZ|.jpg
o0900675	|GA₂~a1×NAGA~a|	EASL0363	I	|GA2~a1xNAGA~a|	archsigns/|GA2~a1xNAGA~a|.jpg
o0900682	|GA₂~a1×NUN~a|	EASL0364	I	|GA2~a1xNUN~a|	archsigns/|GA2~a1xNUN~a|.jpg
o0900685	|GA₂~a1×PAD~b|	EASL0365	I	|GA2~a1xPAD~b|	archsigns/|GA2~a1xPAD~b|.jpg
o0900687	|GA₂~a1×PAP~a|	EASL0366	I	|GA2~a1xPAP~a|	archsigns/|GA2~a1xPAP~a|.jpg
o0900689	|GA₂~a1×SU~a|	EASL0367	I	|GA2~a1xSU~a|	archsigns/|GA2~a1xSU~a|.jpg
o0900691	|GA₂~a1×SUHUR|	EASL0368	I	|GA2~a1xSUHUR|	archsigns/|GA2~a1xSUHUR|.jpg
o0900694	|GA₂~a1×SUKUD|	EASL0369	I	|GA2~a1xSUKUD|	archsigns/|GA2~a1xSUKUD|.jpg
o0900696	|GA₂~a1×((SUKUD+SUKUD)~a)|	EASL0370	I	|GA2~a1x((SUKUD&SUKUD)~a)|	archsigns/|GA2~a1x((SUKUD&SUKUD)~a)|.jpg
o0900697	|GA₂~a1×((SUKUD+SUKUD)~b)|	EASL0371	I	|GA2~a1x((SUKUD&SUKUD)~b)|	archsigns/|GA2~a1x((SUKUD&SUKUD)~b)|.jpg
o0900699	|GA₂~a1×SUMAŠ|	EASL0372	I	|GA2~a1xSUMASZ|	archsigns/|GA2~a1xSUMASZ|.jpg
o0900701	|GA₂~a1×ŠA|	EASL0373	I	|GA2~a1xSZA|	archsigns/|GA2~a1xSZA|.jpg
o0900705	|GA₂~a1×TI|	EASL0374	I	|GA2~a1xTI|	archsigns/|GA2~a1xTI|.jpg
o0900707	|GA₂~a1×U₄|	EASL0375	I	|GA2~a1xU4|	archsigns/|GA2~a1xU4|.jpg
o0900709	|GA₂~a1×X|	EASL0376	I	|GA2~a1xX|	archsigns/|GA2~a1xX|.jpg
o0900617	GA₂~a2	EASL0377	I	GA2~a2	archsigns/GA2~a2.jpg
o0900670	|GA₂~a1×3(N57)|	EASL0378	I	|GA2~a2x3(N57)|	archsigns/|GA2~a2x3(N57)|.jpg
o0900644	|GA₂~a2×GU₄|	EASL0379	I	|GA2~a2xGU4|	archsigns/|GA2~a2xGU4|.jpg
o0900646	|GA₂~a2×(ŠE₃~v1.GU₄)|	EASL0380	I	|GA2~a2x(GU4.SZE3)|	archsigns/|GA2~a2x(GU4.SZE3)|.jpg
o0900677	|GA₂~a2×NI~a|	EASL0381	I	|GA2~a2xNI~a|	archsigns/|GA2~a2xNI~a|.jpg
o0900678	|GA₂~a2×NI~b|	EASL0382	I	|GA2~a2xNI~b|	archsigns/|GA2~a2xNI~b|.jpg
o0900680	|GA₂~a1×NIM~b1|	EASL0383	I	|GA2~a2xNIM~b1|	archsigns/|GA2~a2xNIM~b1|.jpg
o0900692	|GA₂~a2×SUHUR|	EASL0384	I	|GA2~a2xSUHUR|	archsigns/|GA2~a2xSUHUR|.jpg
o0900703	|GA₂~a2×ŠE₃~v1|	EASL0385	I	|GA2~a2xSZE3|	archsigns/|GA2~a2xSZE3|.jpg
o0900711	|GA₂~a2×X|	EASL0386	I	|GA2~a2xX|	archsigns/|GA2~a2xX|.jpg
o0900618	GA₂~a3	EASL0387	I	GA2~a3	archsigns/GA2~a3.jpg
o0900712	|GA₂~a3×X|	EASL0388	I	|GA2~a3xX|	archsigns/|GA2~a3xX|.jpg
o0900619	GA₂~a4	EASL0389	I	GA2~a4	archsigns/GA2~a4.jpg
o0900620	GA₂~b	EASL0390	I	GA2~b	archsigns/GA2~b.jpg
o0900625	|GA₂~b×DUB~a|	EASL0391	I	|GA2~bxDUB~a|	archsigns/|GA2~bxDUB~a|.jpg
o0900626	|GA₂~b×DUB~b~v2|	EASL0392	I	|GA2~bxDUB~b|	archsigns/|GA2~bxDUB~b|.jpg
o0900655	|GA₂~b×KU₃~a|	EASL0393	I	|GA2~bxKU3~a|	archsigns/|GA2~bxKU3~a|.jpg
o0900715	|GA₂~b×ZATU659|	EASL0394	I	|GA2~bxZATU659|	archsigns/|GA2~bxZATU659|.jpg
o0900621	GA₂~c	EASL0395	I	GA2~c	archsigns/GA2~c.jpg
o0900724	GADA~a	EASL0396	I	GADA~a	archsigns/GADA~a.jpg
o0900725	GADA~b	EASL0397	I	GADA~b	archsigns/GADA~b.jpg
o0900727	GADA~b@g	EASL0398	I	GADA~b@g	archsigns/GADA~b@g.jpg
o0900729	GAL~a	EASL0399	I	GAL~a	archsigns/GAL~a.jpg
o0900730	GAL~b	EASL0400	I	GAL~b	archsigns/GAL~b.jpg
o0900732	GALGA~a	EASL0401	I	GALGA~a	archsigns/GALGA~a.jpg
o0900733	GALGA~b	EASL0402	I	GALGA~b	archsigns/GALGA~b.jpg
o0900737	GAN~a~v1	EASL0403	I	GAN~a	archsigns/GAN~a.jpg
o0900741	GAN~b~v3	EASL0404	I	GAN~b	archsigns/GAN~b.jpg
o0900743	GAN~c~v1	EASL0405	I	GAN~c	archsigns/GAN~c.jpg
o0900747	|GAN~c×DIN|	EASL0406	I	|GAN~cxDIN|	archsigns/|GAN~cxDIN|.jpg
o0900755	|GAN~c×(HI.DIN)|	EASL0407	I	|GAN~cx(HI.DIN)|	archsigns/|GAN~cx(HI.DIN)|.jpg
o0900751	|GAN~c×HI|	EASL0408	I	|GAN~cxHI|	archsigns/|GAN~cxHI|.jpg
o0900757	|GAN~c~v1×KAŠ~c|	EASL0409	I	|GAN~cxKASZ~c|	archsigns/|GAN~cxKASZ~c|.jpg
o0900759	|GAN~c~v1×(KUR~a.A)|	EASL0410	I	|GAN~cx(KUR~a.A)|	archsigns/|GAN~cx(KUR~a.A)|.jpg
o0900761	|GAN~c×LAGAB~b|	EASL0411	I	|GAN~cxLAGAB~b|	archsigns/|GAN~cxLAGAB~b|.jpg
o0900765	|GAN~c×NE~a|	EASL0412	I	|GAN~cxNE~a|	archsigns/|GAN~cxNE~a|.jpg
o0900767	|GAN~c×SIG₇|	EASL0413	I	|GAN~cxSIG7|	archsigns/|GAN~cxSIG7|.jpg
o0900769	|GAN~c~v2×ŠE~a|	EASL0414	I	|GAN~cxSZE~a|	archsigns/|GAN~cxSZE~a|.jpg
o0900771	|GAN~c~v2×ŠE₃~v1@t|	EASL0415	I	|GAN~cxSZE3@t|	archsigns/|GAN~cxSZE3@t|.jpg
o0900773	|GAN~c×X|	EASL0416	I	|GAN~cxX|	archsigns/|GAN~cxX|.jpg
o0900775	|GAN~c~v1×ZATU777~v1|	EASL0417	I	|GAN~cxZATU777|	archsigns/|GAN~cxZATU777|.jpg
o0900744	GAN~d	EASL0418	I	GAN~d	archsigns/GAN~d.jpg
o0900749	|GAN~d×GEŠTU~a~v2|	EASL0419	I	|GAN~dxGESZTU~a|	archsigns/|GAN~dxGESZTU~a|.jpg
o0900752	|GAN~d×HI|	EASL0420	I	|GAN~dxHI|	archsigns/|GAN~dxHI|.jpg
o0900778	GAN₂	EASL0421	I	GAN2	archsigns/GAN2.jpg
o0900779	GAR	EASL0422	I	GAR	archsigns/GAR.jpg
o0900781	GAR@g~a	EASL0423	I	GAR@g~a	archsigns/GAR@g~a.jpg
o0900782	GAR@g~b	EASL0424	I	GAR@g~b	archsigns/GAR@g~b.jpg
o0900783	GAR@g~c	EASL0425	I	GAR@g~c	archsigns/GAR@g~c.jpg
o0900784	GAR₃	EASL0426	I	GAR3	archsigns/GAR3.jpg
o0900786	GARA₂~a	EASL0427	I	GARA2~a	archsigns/GARA2~a.jpg
o0900787	GARA₂~b	EASL0428	I	GARA2~b	archsigns/GARA2~b.jpg
o0900788	GAZI	EASL0429	I	GAZI	archsigns/GAZI.jpg
o0900790	GEŠTIN~a	EASL0430	I	GESZTIN~a	archsigns/GESZTIN~a.jpg
o0900791	GEŠTIN~c	EASL0431	I	GESZTIN~c	archsigns/GESZTIN~c.jpg
o0900795	|GEŠTIN~c×X|	EASL0432	I	|GESZTIN~cxX|	archsigns/|GESZTIN~cxX|.jpg
o0900799	GEŠTU~a~v2	EASL0433	I	GESZTU~a	archsigns/GESZTU~a.jpg
o0900805	|GEŠTU~a×ŠE~a@t~v1|	EASL0434	I	|GESZTU~axSZE~a@t|	archsigns/|GESZTU~axSZE~a@t|.jpg
o0900800	GEŠTU~b	EASL0435	I	GESZTU~b	archsigns/GESZTU~b.jpg
o0900802	GEŠTU~c3~v1	EASL0436	I	GESZTU~c3	archsigns/GESZTU~c3.jpg
o0900803	GEŠTU~c5	EASL0437	I	GESZTU~c5	archsigns/GESZTU~c5.jpg
o0900807	GI~v1	EASL0438	I	GI	archsigns/GI.jpg
o0900827	GI@t	EASL0439	I	GI@t	archsigns/GI@t.jpg
o0900822	|GI&GI|	EASL0440	I	|GI&GI|	archsigns/|GI&GI|.jpg
o0900826	|GI~v1&GI~v1&GI~v1|	EASL0441	I	|GI&GI&GI|	archsigns/|GI&GI&GI|.jpg
o0900823	|(GI&GI)×GIŠ@t|	EASL0442	I	|(GI&GI)xGISZ@t|	archsigns/|(GI&GI)xGISZ@t|.jpg
o0900825	|(GI&GI)×X|	EASL0443	I	|(GI&GI)xX|	archsigns/|(GI&GI)xX|.jpg
o0900824	|(GI&GI)×ŠE₃~v1|	EASL0444	I	|(GI+&GI)xSZE3|	archsigns/|(GI+&GI)xSZE3|.jpg
o0900829	GI₄~a	EASL0445	I	GI4~a	archsigns/GI4~a.jpg
o0900834	|GI₄~a&GI₄~a|	EASL0446	I	|GI4~a&GI4~a|	archsigns/|GI4~a&GI4~a|.jpg
o0900832	|GI₄~a×A|	EASL0447	I	|GI4~axA|	archsigns/|GI4~axA|.jpg
o0900830	GI₄~b	EASL0448	I	GI4~b	archsigns/GI4~b.jpg
o0900835	|GI₄~b&GI₄~b|	EASL0449	I	|GI4~b&GI4~b|	archsigns/|GI4~b&GI4~b|.jpg
o0900837	GI₆~v1	EASL0450	I	GI6	archsigns/GI6.jpg
o0900839	GIBIL	EASL0451	I	GIBIL	archsigns/GIBIL.jpg
o0900840	GIBIL@t	EASL0452	I	GIBIL@t	archsigns/GIBIL@t.jpg
o0900841	GIBIL₆	EASL0453	I	GIBIL6	archsigns/GIBIL6.jpg
o0900842	GIG	EASL0454	I	GIG	archsigns/GIG.jpg
o0900843	GIL	EASL0455	I	GIL	archsigns/GIL.jpg
o0900845	GIR~a	EASL0456	I	GIR~a	archsigns/GIR~a.jpg
o0900853	|GIR~a.KU₆~a|	EASL0457	I	|GIR~a.KU6~a|	archsigns/|GIR~a.KU6~a|.jpg
o0900851	|GIR~b~v1.GIR~b~v1|	EASL0458	I	|GIR~b.GIR~b|	archsigns/|GIR~b.GIR~b|.jpg
o0900847	GIR~b~v1	EASL0459	I	GIR~b	archsigns/GIR~b.jpg
o0900848	GIR~c	EASL0460	I	GIR~c	archsigns/GIR~c.jpg
o0900849	GIR~d	EASL0461	I	GIR~d	archsigns/GIR~d.jpg
o0900855	GIR₂~a	EASL0462	I	GIR2~a	archsigns/GIR2~a.jpg
o0900856	GIR₂~b	EASL0463	I	GIR2~b	archsigns/GIR2~b.jpg
o0900869	GIR₃@g~a	EASL0464	I	GIR3@g~a	archsigns/GIR3@g~a.jpg
o0900870	GIR₃@g~b	EASL0465	I	GIR3@g~b	archsigns/GIR3@g~b.jpg
o0900871	GIR₃@g~c	EASL0466	I	GIR3@g~c	archsigns/GIR3@g~c.jpg
o0900858	GIR₃~a	EASL0467	I	GIR3~a	archsigns/GIR3~a.jpg
o0900864	|GIR₃~a×ŠE~b|	EASL0468	I	|GIR3~axSZE~b|	archsigns/|GIR3~axSZE~b|.jpg
o0900859	GIR₃~b	EASL0469	I	GIR3~b	archsigns/GIR3~b.jpg
o0900860	GIR₃~c	EASL0470	I	GIR3~c	archsigns/GIR3~c.jpg
o0900862	|GIR₃~c×KAR₂~b|	EASL0471	I	|GIR3~cxKAR2|	archsigns/|GIR3~cxKAR2|.jpg
o0900866	|GIR₃~c×ŠE₃~v1|	EASL0472	I	|GIR3~cxSZE3|	archsigns/|GIR3~cxSZE3|.jpg
o0900867	GIR₄	EASL0473	I	GIR4	archsigns/GIR4.jpg
o0900873	GISAL~a	EASL0474	I	GISAL~a	archsigns/GISAL~a.jpg
o0900874	GISAL~b	EASL0475	I	GISAL~b	archsigns/GISAL~b.jpg
o0900875	GIŠ	EASL0476	I	GISZ	archsigns/GISZ.jpg
o0900877	|GIŠ.TE|	EASL0477	I	|GISZ.TE|	archsigns/|GISZ.TE|.jpg
o0900887	|GIŠ@t.E₂~a|	EASL0478	I	|GISZ@t.E2~a|	archsigns/|GISZ@t.E2~a|.jpg
o0900885	GIŠ@t	EASL0479	I	GISZ@t	archsigns/GISZ@t.jpg
o0900876	GIŠ~v	EASL0480	I	GISZ~x	archsigns/GISZ~x.jpg
o0900889	GIŠ₃~a	EASL0481	I	GISZ3~a	archsigns/GISZ3~a.jpg
o0900892	|GIŠ₃~a&GIŠ₃~a|	EASL0482	I	|GISZ3~a&GISZ3~a|	archsigns/|GISZ3~a&GISZ3~a|.jpg
o0900890	GIŠ₃~b	EASL0483	I	GISZ3~b	archsigns/GISZ3~b.jpg
o0900894	GIŠGAL~v1	EASL0484	I	GISZGAL	archsigns/GISZGAL.jpg
o0900896	GIŠIMMAR~a1	EASL0485	I	GISZIMMAR~a1	archsigns/GISZIMMAR~a1.jpg
o0900897	GIŠIMMAR~a2	EASL0486	I	GISZIMMAR~a2	archsigns/GISZIMMAR~a2.jpg
o0900898	GIŠIMMAR~a3	EASL0487	I	GISZIMMAR~a3	archsigns/GISZIMMAR~a3.jpg
o0900901	GIŠIMMAR~b1~v2	EASL0488	I	GISZIMMAR~b1	archsigns/GISZIMMAR~b1.jpg
o0900903	GIŠIMMAR~b3	EASL0489	I	GISZIMMAR~b3	archsigns/GISZIMMAR~b3.jpg
o0900879	|(GIŠ×(DIN.DIN))~a|	EASL0490	I	|(GISZx(DIN.DIN))~a|	archsigns/|(GISZx(DIN.DIN))~a|.jpg
o0900880	|(GIŠ×(DIN.DIN))~b|	EASL0491	I	|(GISZx(DIN.DIN))~b|	archsigns/|(GISZx(DIN.DIN))~b|.jpg
o0900881	|(GIŠ×(DIN.DIN))~c|	EASL0492	I	|(GISZx(DIN.DIN))~c|	archsigns/|(GISZx(DIN.DIN))~c|.jpg
o0900883	|GIŠ×ŠU₂~a|	EASL0493	I	|GISZxSZU2~a|	archsigns/|GISZxSZU2~a|.jpg
o0900884	|GIŠ×ŠU₂~b|	EASL0494	I	|GISZxSZU2~b|	archsigns/|GISZxSZU2~b|.jpg
o0900815	|GI~v1×1(N14)|	EASL0495	I	|GIx1(N14)|	archsigns/|GIx1(N14)|.jpg
o0900816	|GI×1(N58@t)|	EASL0496	I	|GIx1(N58)@t|	archsigns/|GIx1(N58)@t|.jpg
o0900810	|GI~v1×GIŠ@t|	EASL0497	I	|GIxGISZ@t|	archsigns/|GIxGISZ@t|.jpg
o0900812	|GI×KU~b1|	EASL0498	I	|GIxKU~b1|	archsigns/|GIxKU~b1|.jpg
o0900814	|GI~v1×LAGAB~a|	EASL0499	I	|GIxLAGAB~a|	archsigns/|GIxLAGAB~a|.jpg
o0900817	|GI×NAM₂|	EASL0500	I	|GIxNAM2|	archsigns/|GIxNAM2|.jpg
o0900819	|GI×SIG₂~d1|	EASL0501	I	|GIxSIG2~d1|	archsigns/|GIxSIG2~d1|.jpg
o0900820	|GI×ŠE₃~v1|	EASL0502	I	|GIxSZE3|	archsigns/|GIxSZE3|.jpg
o0900821	|GI×X|	EASL0503	I	|GIxX|	archsigns/|GIxX|.jpg
o0900905	GIZZAL~v	EASL0504	I	GIZZAL~x	archsigns/GIZZAL~x.jpg
o0900906	GU	EASL0505	I	GU	archsigns/GU.jpg
o0900907	GU₂	EASL0506	I	GU2	archsigns/GU2.jpg
o0900909	GU₄~v1	EASL0507	I	GU4	archsigns/GU4.jpg
o0900911	|GU₄.ZATU755~b|	EASL0508	I	|GU4.ZATU755~a|	archsigns/|GU4.ZATU755~a|.jpg
o0900914	GU₄@g	EASL0509	I	GU4@g	archsigns/GU4@g.jpg
o0900913	GU₇~v1	EASL0510	I	GU7	archsigns/GU7.jpg
o0900916	GUB₃~a	EASL0511	I	GUB3~a	archsigns/GUB3~a.jpg
o0900917	GUB₃~b	EASL0512	I	GUB3~b	archsigns/GUB3~b.jpg
o0900918	GUB₃~c	EASL0513	I	GUB3~c	archsigns/GUB3~c.jpg
o0900919	GUB₃~d	EASL0514	I	GUB3~d	archsigns/GUB3~d.jpg
o0900921	GUG₂~v1	EASL0515	I	GUG2	archsigns/GUG2.jpg
o0900927	GUG₂@t	EASL0516	I	GUG2@t	archsigns/GUG2@t.jpg
o0900923	|GUG₂~v1×SILA₃~a|	EASL0517	I	|GUG2xSILA3~a|	archsigns/|GUG2xSILA3~a|.jpg
o0900925	|GUG₂~v1×ŠITA~a1|	EASL0518	I	|GUG2xSZITA~a1|	archsigns/|GUG2xSZITA~a1|.jpg
o0900926	|GUG₂~v1×TUR~v1|	EASL0519	I	|GUG2xTUR|	archsigns/|GUG2xTUR|.jpg
o0900934	|GUKKAL~a.HI@g~a|	EASL0520	I	|GUKKAL~a.HI@g~a|	archsigns/|GUKKAL~a.HI@g~a|.jpg
o0900929	GUKKAL~a	EASL0521	I	GUKKAL~a	archsigns/GUKKAL~a.jpg
o0900930	GUKKAL~b	EASL0522	I	GUKKAL~b	archsigns/GUKKAL~b.jpg
o0900931	GUKKAL~c	EASL0523	I	GUKKAL~c	archsigns/GUKKAL~c.jpg
o0900932	GUKKAL~d	EASL0524	I	GUKKAL~d	archsigns/GUKKAL~d.jpg
o0900935	GUL	EASL0525	I	GUL	archsigns/GUL.jpg
o0900937	GUM~a	EASL0526	I	GUM~a	archsigns/GUM~a.jpg
o0900939	GUM~b~v1	EASL0527	I	GUM~b	archsigns/GUM~b.jpg
o0900942	GUM~b@n~v1	EASL0528	I	GUM~b@n	archsigns/GUM~b@n.jpg
o0900944	GUN₃~a	EASL0529	I	GUN3~a	archsigns/GUN3~a.jpg
