U+12C02	|U₄×N(N01)|	o0902195	2987
U+12C03	|U₄×1(N14)|	o0902196	2988
U+F3008	|U₄×(1(N14).1(N01))|	o0902197	2989
U+12C04	|U₄×(1(N14).2(N01))|	o0902198	2990
U+12C05	|U₄×(1(N14).4(N01))|	o0902200	2994
U+12C06	|U₄×(1(N14).8(N01))|	o0902201	2995
U+12C07	|U₄×2(N14)|	o0902202	2996
U+12C08	|U₄×(2(N14).4(N01))|	o0902203	2997
U+12C09	|U₄×(3(N14).2(N01))|	o0902204	2998
U+12C0A	|U₄×(3(N14).7(N01))|	o0902205	2999
U+12C0B	|U₄×1(N57)|	o0902206	3000
U+12C0C	|U₄×2(N57)|	o0902207	3001
U+12C0D	|U₄×3(N57)|	o0902208	3002
U+12C0E	|U₄×4(N57)|	o0902209	3003
U+12C0F	|U₄×5(N57)|	o0902210	3004
U+12C10	|U₄×6(N57)|	o0902211	3005
U+12C11	|U₄×7(N57)|	o0902212	3006
U+12C12	|U₄×8(N57)|	o0902213	3007
U+12C13	|U₄×10(N57)|	o0902214	3008
U+12C14	|U₄×1(N58@t)|	o0902215	3010
U+12C15	U₄@t	o0902226	3011
U+12C16	U₈	o0902220	3012
U+12C17	|U₈×TAR~b|	o0902225	3015
U+12C1B	UB	o0902227	7976
U+12C1C	UBI~a	o0902229	7978
U+12C1D	UBI~c	o0902230	7979
U+F304E	UBI~d	o0902232	7981
U+12C1F	UD₅~a	o0902234	7983
U+12C20	UD₅~a@g	o0902241	7986
U+12C23	UD₅~b	o0902237	7987
U+12C24	UD₅~c	o0902238	7988
U+12C25	UDU~a	o0902243	7992
U+12C26	|UDU~a×TAR~a|	o0902247	7995
U+12C27	|UDU~a×TAR~b|	o0902248	7996
U+12C28	UDU~b	o0902244	7997
U+12C29	UDU~c	o0902245	7998
U+12C2A	UDUNITA~a	o0902250	8002
U+12C2B	UDUNITA~b	o0902251	8003
U+12C2C	UDUNITA~c	o0902252	8004
U+F307C	UDUNITA~d	o0902253	8005
U+12C2D	UH	o0902254	8006
U+12C2E	UH₃~a	o0902256	8008
U+12C2F	UH₃~a@t	o0902259	8009
U+12C30	UH₃~b	o0902257	8010
U+12C31	UKKIN~a	o0902261	8022
U+12C33	UKKIN~b	o0902263	8024
U+12C34	|UKKIN~b×DIN|	o0902268	8025
U+12C35	|UKKIN~b×(DIN.1(N01))|	o0902270	8026
U+12C36	|UKKIN~b×HI@g~a|	o0902274	8027
U+12C37	|UKKIN~b×NI~a|	o0902282	8028
U+12C39	|UKKIN~b×2(N01)|	o0902276	8030
U+12C3A	|UKKIN~b×3(N01)|	o0902278	8031
U+12C3B	|UKKIN~b×5(N01)|	o0902280	8032
U+12C3D	UKKIN~c	o0902265	8035
U+12C3E	UMBIN~a	o0902286	8038
U+12C3F	UMBIN~b1	o0902287	8039
U+12C40	UMBIN~b2	o0902288	8040
U+12C41	UMBIN~c	o0902289	8041
U+12C42	UMUN₂	o0902290	8042
U+12C44	UNUG~a	o0902293	8046
U+12C47	|UNUG~a~v1×A@t|	o0902298	8049
U+12C45	UNUG~a@s	o0902300	8050
U+12C48	UNUG~b	o0902295	8051
U+12C49	UNUG~c	o0902296	8052
U+12C4A	UR~a	o0902302	8056
U+12C4B	|UR~a×KAR₂~b|	o0902306	8058
U+12C4C	UR~a@g	o0902308	8059
U+12C4D	UR~b	o0902303	8060
U+12C4E	UR~c	o0902304	8061
U+12C4F	UR₂	o0902309	8063
U+12C50	|UR₂×TAR~c|	o0902311	8066
U+12C51	|UR₂×1(N57)|	o0902310	8067
U+12C52	UR₃~a1	o0902313	8070
U+12C54	UR₃~a2	o0902315	8072
U+12C55	UR₃~a3	o0902316	8073
U+12C56	UR₃~b1	o0902317	8074
U+12C57	|UR₃~b1×MAŠ|	o0902321	8075
U+12C58	UR₃~b2	o0902318	8076
U+12C59	UR₄~a	o0902323	8079
U+12C5A	UR₄~b	o0902324	8080
U+12C5B	UR₄~c	o0902325	8081
U+12C5C	UR₅~a	o0902327	8083
U+12C5D	UR₅~b	o0902328	8084
U+12C5E	URI	o0902329	8085
U+12C5F	URI₃~a	o0902332	8087
U+12C61	URI₃~b	o0902334	8089
U+12C62	URI₅	o0902337	8090
U+12C63	URU~a1	o0902339	8104
U+12C64	|URU~a1×AMAR~v2|	o0902347	8107
U+12C65	|URU~a1×GU₄|	o0902349	8108
U+12C66	|URU~a1×HI@g~a|	o0902351	8109
U+F301B	|URU~a1×KI|	o0902355	8110
U+12C67	|URU~a1×NIMGIR|	o0902365	8111
U+12C68	|URU~a1×U₄|	o0902367	8112
U+12C6A	|URU~a1×1(N57)|	o0902357	8114
U+12C6B	|URU~a1×2(N57)|	o0902359	8115
U+F304F	|URU~a1×3(N57)|	o0902361	8116
U+12C6C	URU~a1@n	o0902371	8117
U+12C6D	URU~a2	o0902340	8118
U+12C6E	|URU~a2×1(N58)|	o0902363	8119
U+12C6F	|URU~a3×KALAM~a|	o0902353	8121
U+12C70	URU~b1	o0902341	8122
U+12C71	URU~b2	o0902342	8123
U+12C72	URU~c	o0902343	8124
U+12C73	URUDU~a	o0902373	8127
U+12C76	URUDU~c	o0902376	8130
U+12C77	URUDU~d	o0902377	8131
U+12C78	URUDU@g~a	o0902379	8133
U+12C79	URUDU@g~b	o0902380	8134
U+12C7A	URUDU@g~c	o0902381	8135
U+12C7B	URUDU@g~d	o0902382	8136
U+12C7C	UŠ~a	o0902384	8140
U+12C7D	|UŠ~a&UŠ~a|	o0902392	8141
U+12C7E	UŠ~b	o0902385	8142
U+12C7F	|UŠ~b×TAR~c|	o0902388	8143
U+12C80	|UŠ~b&UŠ~b|	o0902393	8145
U+12C83	UŠUMGAL	o0902394	8149
U+12C84	UŠUR₃~b1	o0902397	8151
U+12C85	UŠUR₃~b2	o0902398	8152
U+12C86	UTUA~a	o0902400	8154
U+12C87	UTUA~a@t	o0902404	8155
U+12C88	UTUA~b	o0902401	8156
U+12C8A	UTUL~a	o0902406	8160
U+12C8B	UTUL~b	o0902407	8161
U+12C8C	UTUL~c	o0902408	8162
U+12C8D	UTUL~d	o0902409	8163
U+12C8E	UZ~a	o0902411	8165
U+12C8F	UZU	o0902412	8166
U+12C90	ZA~v	o0902416	8173
U+12C91	ZABALAM~a	o0902418	8176
U+12C92	ZABALAM~b	o0902419	8177
U+12C93	ZAG~a	o0902422	8179
U+12C95	ZAG~b	o0902424	8181
U+12C96	ZAG~c	o0902425	8182
U+12C97	ZAR~a	o0902427	8184
U+12C98	ZAR~b1	o0902428	8185
U+12C99	ZAR~b2	o0902429	8186
U+12C9A	ZAR~c	o0902430	8187
U+12C9B	ZATU620	o0902431	8823
U+12C9C	ZATU621~a	o0902433	8825
U+12C9D	ZATU621~b	o0902434	8826
U+12C9E	ZATU621~c	o0902435	8827
U+12C9F	ZATU621~d	o0902436	8828
U+12CA0	ZATU622	o0902437	8829
U+12CA1	ZATU623	o0902438	8830
U+12CA4	ZATU624~a	o0902442	8834
U+12CA5	ZATU624~b	o0902443	8835
U+12CA6	ZATU624~c	o0902444	8836
U+12CA7	ZATU625	o0902445	8837
U+12CA9	ZATU626~a	o0902448	8840
U+12CAA	ZATU626~b	o0902449	8841
U+12CAB	ZATU626~c	o0902450	8842
U+12CAC	ZATU627	o0902451	8843
U+12CAD	ZATU628~a	o0902453	8845
U+12CAF	ZATU628~b	o0902455	8847
U+12CB0	ZATU629	o0902456	8848
U+12CB2	ZATU630	o0902458	8850
U+12CB3	ZATU631	o0902459	8851
U+12CB4	ZATU632~a	o0902461	8853
U+12CB6	ZATU632~b	o0902463	8855
U+12CB7	ZATU632~c	o0902464	8856
U+12CB8	ZATU633~a	o0902466	8858
U+12CB9	ZATU633~b	o0902467	8859
U+12CBA	ZATU634	o0902468	8860
U+12CBB	ZATU635	o0902469	8861
U+12CBC	ZATU636	o0902470	8862
U+12CBE	ZATU637	o0902472	8864
U+12CBF	ZATU639	o0902473	8866
U+12CC0	ZATU640	o0902474	8867
U+12CC1	ZATU641	o0902475	8868
U+12CC2	ZATU642	o0902476	8869
U+12CC3	ZATU643	o0902477	8870
U+12CC4	ZATU644~a	o0902479	8873
U+12CC5	|ZATU644~a×1(N14)|	o0902482	8874
U+12CC6	ZATU644~b	o0902480	8875
U+12CC7	ZATU646	o0902483	8877
U+12CC8	ZATU647	o0902484	8878
U+12CCA	ZATU648	o0902486	8880
U+12CCB	ZATU649	o0902487	8881
U+12CCD	ZATU650	o0902489	8883
U+12CCE	ZATU651	o0902490	8884
U+12CCF	|ZATU651×AN|	o0902493	8885
U+12CD0	|ZATU651×EN~a~v2|	o0902495	8888
U+12CD1	|ZATU651×GAR|	o0902496	8889
U+12CD2	|ZATU651×MA|	o0902497	8890
U+12CD3	|ZATU651×NUN~a|	o0902499	8892
U+12CD5	|ZATU651×ZAR~c|	o0902504	8897
U+12CD9	|ZATU651~v2×ŠE~a|	o0902501	8900
U+12CD6	ZATU651@g	o0902505	8901
U+12CDA	ZATU659	o0902506	8909
U+12CDB	|ZATU659×1(N01)|	o0902507	8910
U+12CDC	|ZATU659×1(N14)|	o0902508	8911
U+12CDD	|ZATU659×1(N58@t)|	o0902509	8913
U+12CDE	ZATU662	o0902511	8917
U+12CDF	|ZATU662×1(N14)|	o0902515	8919
U+12CE5	ZATU664	o0902518	8928
U+12CE6	ZATU665	o0902519	8929
U+12CE7	ZATU666	o0902520	8930
U+12CE8	ZATU667	o0902521	8931
U+12CE9	ZATU668	o0902522	8932
U+12CEA	ZATU669	o0902523	8933
U+12CEB	ZATU670	o0902524	8934
U+12CEC	ZATU672	o0902525	8936
U+12CED	ZATU674	o0902526	8938
U+12CEE	ZATU675~a	o0902528	8940
U+12CEF	ZATU675~b	o0902529	8941
U+12CF1	ZATU675~c	o0902531	8943
U+12CF2	ZATU675~d	o0902532	8944
U+12CF3	ZATU676~a	o0902534	8946
U+12CF4	ZATU676~b	o0902535	8947
U+12CF5	ZATU677~a	o0902537	8949
U+12CF6	ZATU677~b	o0902538	8950
U+12CF7	ZATU678	o0902539	8951
U+12CF8	ZATU679	o0902540	8952
U+12CF9	ZATU680~a1	o0902542	8954
U+12CFA	ZATU680~a2	o0902543	8955
U+12CFB	ZATU680~b	o0902544	8956
U+12CFD	ZATU680~d	o0902546	8958
U+12CFE	ZATU680~e	o0902547	8959
U+12CFF	ZATU681	o0902548	8960
U+12D00	ZATU682	o0902549	8961
U+12D01	ZATU683~a	o0902551	8963
U+12D02	ZATU683~b	o0902552	8964
U+12D03	ZATU683@t	o0902553	8965
U+12D04	ZATU684	o0902554	8966
U+12D05	ZATU685	o0902555	8967
U+12D06	ZATU686~a	o0902557	8969
U+12D07	ZATU686~b	o0902558	8970
U+12D08	ZATU686~c	o0902559	8971
U+12D09	ZATU687	o0902560	8972
U+12D0A	ZATU688~a	o0902562	8974
U+12D0B	ZATU688~b	o0902563	8975
U+12D0C	ZATU689	o0902564	8976
U+12D0D	ZATU690	o0902565	8977
U+12D0E	ZATU691	o0902566	8978
U+12D0F	ZATU692	o0902567	8979
U+12D10	ZATU693	o0902568	8980
U+12D11	ZATU693@t	o0902571	8983
U+12D14	ZATU694~a	o0902573	8985
U+12D15	ZATU694~b	o0902574	8986
U+12D16	ZATU694~c	o0902575	8987
U+12D18	ZATU694~d	o0902577	8989
U+12D19	ZATU694~d@t	o0902580	8990
U+F3050	ZATU694~e	o0902578	8991
U+12D1A	ZATU695	o0902581	8993
U+12D1B	ZATU696	o0902582	8994
U+12D1C	ZATU697~a	o0902584	8996
U+12D20	ZATU697~b	o0902588	9000
U+12D21	ZATU697~c	o0902589	9001
U+12D22	ZATU699~a	o0902591	9004
U+12D23	ZATU699~b	o0902592	9005
U+12D24	ZATU700	o0902593	9006
U+12D25	ZATU701	o0902594	9007
U+12D26	ZATU702	o0902595	9008
U+12D27	ZATU703	o0902596	9009
U+12D28	ZATU704	o0902597	9010
U+12D29	ZATU705	o0902598	9011
U+12D2A	ZATU706	o0902599	9012
U+12D2B	ZATU707~a	o0902601	9014
U+12D2C	ZATU707~b	o0902602	9015
U+12D2D	ZATU708	o0902603	9016
U+12D2E	ZATU709	o0902604	9017
U+12D2F	ZATU710	o0902605	9018
U+12D31	ZATU711	o0902607	9020
U+12D33	|ZATU711~v1×HI@g~a|	o0902610	9025
U+12D35	ZATU713	o0902612	9028
U+12D36	ZATU714	o0902613	9029
U+12D38	|ZATU714×HI@g~a|	o0902616	9032
U+12D3A	ZATU717	o0902618	9036
U+12D3B	ZATU718	o0902619	9037
U+12D3C	ZATU719	o0902620	9038
U+12D3D	ZATU720	o0902621	9039
U+12D3E	ZATU721	o0902622	9040
U+12D3F	ZATU722	o0902623	9041
U+12D40	ZATU723	o0902624	9042
U+12D41	ZATU724	o0902625	9043
U+12D42	ZATU725	o0902626	9044
U+12D44	ZATU726~a	o0902629	9047
U+12D45	ZATU726~c	o0902630	9048
U+12D46	ZATU726~d	o0902631	9049
U+12D47	ZATU727	o0902632	9050
U+12D48	ZATU728	o0902633	9051
U+12D49	ZATU729	o0902634	9052
U+12D4B	ZATU730	o0902636	9054
U+12D4C	ZATU732	o0902637	9056
U+12D4D	ZATU733	o0902638	9057
U+12D4E	ZATU734	o0902639	9058
U+12D4F	ZATU735~a	o0902641	9060
U+12D50	ZATU735~b	o0902642	9061
U+12D53	ZATU735~c	o0902645	9064
U+12D54	ZATU736~a	o0902647	9066
U+12D55	ZATU736~b	o0902648	9067
U+12D56	ZATU737	o0902649	9068
U+12D57	|ZATU737×AB~a|	o0902653	9074
U+12D58	|ZATU737×BU~a|	o0902655	9076
U+12D59	|ZATU737×BUR~a|	o0902657	9078
U+12D5A	|ZATU737×DI|	o0902658	9079
U+12D5B	|ZATU737×E~a|	o0902661	9081
U+12D5C	|ZATU737×EN~a~v2|	o0902663	9084
U+12D5D	|ZATU737×GAR|	o0902665	9086
U+12D5E	|ZATU737×NI~a@g|	o0902669	9089
U+12D5F	|ZATU737×NIMGIR|	o0902670	9091
U+12D60	|ZATU737×SU~a|	o0902673	9094
U+12D61	|ZATU737×ŠE~a|	o0902675	9096
U+12D62	|ZATU737×ŠITA~a1|	o0902677	9098
U+12D63	|ZATU737×UNUG~a~v1|	o0902682	9102
U+12D65	|ZATU737~v1×EN~b~v1|	o0902664	9105
U+12D6A	|ZATU737~v3×SAL|	o0902671	9113
U+12D6B	|ZATU737~v3×U₄|	o0902680	9114
U+12D6C	ZATU749~a	o0902687	9130
U+12D6F	ZATU749~b	o0902690	9133
U+12D70	ZATU749~c	o0902691	9134
U+12D71	ZATU750	o0902692	9135
U+12D75	ZATU751~a	o0902697	9140
U+12D76	ZATU751~b	o0902698	9141
U+12D77	ZATU752	o0902699	9142
U+12D79	ZATU753	o0902701	9144
U+12D7A	ZATU754	o0902702	9145
U+12D7B	ZATU755~a	o0902704	9147
U+12D7C	ZATU755~b	o0902705	9148
U+12D7D	ZATU756	o0902706	9149
U+12D7F	ZATU757	o0902708	9151
U+12D81	ZATU758	o0902710	9153
U+12D82	ZATU759	o0902711	9154
U+12D83	|ZATU759×KU₆~a|	o0902714	9158
U+12D84	|ZATU759×(KU₆~a+KU₆~a)|	o0902717	9159
U+12D85	|ZATU759×KU₆~d|	o0902715	9160
U+12D89	ZATU761	o0902720	9166
U+12D8A	ZATU762~a	o0902722	9170
U+12D8B	|ZATU762~a×NIM~a|	o0902729	9171
U+12D8E	ZATU762~b	o0902725	9174
U+12D8F	|ZATU762~b×AB~a|	o0902727	9175
U+12D90	ZATU764	o0902730	9177
U+12D91	ZATU765	o0902731	9178
U+12D92	ZATU766	o0902732	9179
U+12D93	ZATU767	o0902733	9180
U+12D94	ZATU768	o0902734	9181
U+12D95	ZATU769	o0902735	9182
U+12D96	ZATU771	o0902736	9184
U+12D97	ZATU772	o0902737	9185
U+12D98	ZATU773~a	o0902739	9187
U+12D9A	ZATU773~b	o0902741	9189
U+12D9B	ZATU774	o0902742	9190
U+12D9C	ZATU775	o0902743	9191
U+12D9D	ZATU776	o0902744	9192
U+12D9F	ZATU777	o0902746	9194
U+12DA2	ZATU778	o0902749	9197
U+12DA3	ZATU779	o0902750	9198
U+12DA4	ZATU780	o0902751	9199
U+12DA5	ZATU781	o0902752	9200
U+12DA6	ZATU782	o0902753	9201
U+12DA7	ZATU783	o0902754	9202
U+12DA8	ZATU784	o0902755	9203
U+12DA9	ZATU785	o0902756	9204
U+12DAA	ZATU786	o0902757	9205
U+12DAB	ZATU787	o0902758	9206
U+12DAC	ZATU788	o0902759	9207
U+12DAD	ZATU789	o0902760	9208
U+12DAE	ZATU791	o0902761	9210
U+12DAF	ZATU792	o0902762	9211
U+12DB0	ZATU795	o0902763	9214
U+12DB1	ZATU797	o0902764	9216
U+12DB2	ZATU798	o0902765	9217
U+12DB3	ZATU799	o0902766	9218
U+12DB4	ZATU800	o0902767	9219
U+12DB5	ZATU801	o0902768	9220
U+12DB6	ZATU802	o0902769	9221
U+F3051	ZATU802~b	o0902770	9222
U+12DB7	ZATU803	o0902771	9223
U+12DB8	ZATU804	o0902772	9224
U+12DB9	ZATU805	o0902773	9225
U+12DBA	ZATU806	o0902774	9226
U+12DBB	ZATU807	o0902775	9227
U+12DBC	ZATU808	o0902776	9228
U+12DBD	ZATU809	o0902777	9229
U+12DBE	ZATU810	o0902778	9230
U+12DBF	ZATU811	o0902779	9231
U+12DC0	ZATU812	o0902780	9232
U+12DC1	ZATU813	o0902781	9233
U+12DC2	ZATU814	o0902782	9234
U+12DC3	ZATU815	o0902783	9235
U+12DC4	ZATU817	o0902784	9237
U+12DC5	ZATU818	o0902785	9238
U+12DC6	ZATU819	o0902786	9239
U+12DC7	ZATU820	o0902787	9240
U+12DC8	ZATU821	o0902788	9241
U+12DC9	ZATU822	o0902789	9242
U+12DCA	ZATU823	o0902790	9243
U+12DCB	ZATU824	o0902791	9244
U+12DCC	ZATU825	o0902792	9245
U+12DCD	ZATU826	o0902793	9246
U+12DCE	ZATU829	o0902794	9249
U+12DCF	ZATU831	o0902795	9251
U+12DD0	ZATU831@g	o0902796	9252
U+12DD1	ZATU832	o0902797	9253
U+12DD2	ZATU833	o0902798	9254
U+12DD3	ZATU834	o0902799	9255
U+12DD4	ZATU835	o0902800	9256
U+12DD5	ZATU836	o0902801	9257
U+12DD6	ZATU837~a	o0902803	9259
U+12DD7	ZATU837~b	o0902804	9260
U+12DD8	ZATU838	o0902805	9261
U+12DD9	ZATU839	o0902806	9262
U+12DDB	ZATU840	o0902808	9264
U+12DDC	ZATU841	o0902809	9265
U+12DDD	ZATU842	o0902810	9266
U+12DDE	ZATU843	o0902811	9267
U+12DDF	ZATU844	o0902812	9268
U+12DE0	ZATU845	o0902813	9269
U+12DE1	ZATU846	o0902814	9270
U+12DE2	ZATU847	o0902815	9271
U+12DE3	ZATU848	o0902816	9272
U+12DE4	ZATU849	o0902817	9273
U+12DE5	ZATU850	o0902818	9274
U+12DE6	ZATU851	o0902819	9275
U+12DE7	ZATU852	o0902820	9276
U+12DE8	ZATU853	o0902821	9277
U+12DE9	ZATU854	o0902822	9278
U+12DEA	ZATU855	o0902823	9279
U+F3052	ZATU859	o0902827	9283
U+12DEB	ZI~a	o0902829	9285
U+12DED	ZI~b	o0902831	9287
U+12DEE	ZI~d	o0902832	9288
U+12DEF	ZUBI~a	o0902838	9291
U+12DF0	ZUBI~b	o0902839	9292
U+F0110	1(N57)	o0903210	9943
U+F0111	2(N57)	o0903222	9944
U+F0112	3(N57)	o0903234	9945
U+F0113	4(N57)	o0903257	9946
U+F0114	5(N57)	o0903264	9947
U+F0115	6(N57)	o0903268	9948
U+F0116	7(N57)	o0903273	9950
U+F0117	8(N57)	o0903275	9951
U+F0118	9(N57)	o0903278	9952
U+F0119	10(N57)	o0903279	9953
